scores,amazon_item,alibaba_item,perc_scores
1,grinder item nail painless paw smooth,nail profession,16.666666666666664
1,grinder item nail painless paw smooth,clipper nail low nois speed,16.666666666666664
1,grinder item nail painless paw smooth,led nail portabl design light new,16.666666666666664
1,grinder item nail painless paw smooth,nail trim gentl portabl,16.666666666666664
1,grinder item nail painless paw smooth,nail best larg medium,16.666666666666664
1,grinder item nail painless paw smooth,nail shape trim anim gentl,16.666666666666664
1,grinder item nail painless paw smooth,nail safeti manufactur automat carri claw cutter direct easi polish sale,16.666666666666664
1,grinder item nail painless paw smooth,nail tool file safe shape trim,16.666666666666664
1,grinder item nail painless paw smooth,nail manufactur mini,16.666666666666664
1,grinder item nail painless paw smooth,nail tool claw low nois beauti free pain,16.666666666666664
2,bia bolt circl million part rim spoke tire trailer,trailer rim,22.22222222222222
2,bia bolt circl million part rim spoke tire trailer,trailer wheel rim,22.22222222222222
1,bia bolt circl million part rim spoke tire trailer,spoke,11.11111111111111
1,bia bolt circl million part rim spoke tire trailer,spoke aftermarket offroad,11.11111111111111
0,bia bolt circl million part rim spoke tire trailer,boat galvan,0.0
0,bia bolt circl million part rim spoke tire trailer,european,0.0
0,bia bolt circl million part rim spoke tire trailer,factori supplier alloy,0.0
0,bia bolt circl million part rim spoke tire trailer,high pcd atv qualiti,0.0
0,bia bolt circl million part rim spoke tire trailer,tubeless,0.0
0,bia bolt circl million part rim spoke tire trailer,plastic wheelbarrow,0.0
0,bia bolt circl million part rim spoke tire trailer,chrome manufactur,0.0
0,bia bolt circl million part rim spoke tire trailer,black chrome car offroad,0.0
0,bia bolt circl million part rim spoke tire trailer,colour demount,0.0
0,bia bolt circl million part rim spoke tire trailer,boat aluminum capac high load pcd use,0.0
0,bia bolt circl million part rim spoke tire trailer,car design,0.0
0,bia bolt circl million part rim spoke tire trailer,camper road size,0.0
0,bia bolt circl million part rim spoke tire trailer,capac load pcd snow wheelski,0.0
0,bia bolt circl million part rim spoke tire trailer,factori supplier,0.0
0,bia bolt circl million part rim spoke tire trailer,boat,0.0
0,bia bolt circl million part rim spoke tire trailer,aftermarket black chrome custom hole milki offset spec stud suv,0.0
0,bia bolt circl million part rim spoke tire trailer,camper road size,0.0
2,googl fcc roh socket teckin,socket control remot alexa echo googl mini outlet time function amazon energi monitor work,40.0
2,googl fcc roh socket teckin,socket timer wireless alexa compat echo googl ifttt mini outlet,40.0
1,googl fcc roh socket teckin,factori popular price socket usa,20.0
1,googl fcc roh socket teckin,socket doubl,20.0
1,googl fcc roh socket teckin,socket power platooninsert time,20.0
1,googl fcc roh socket teckin,socket function overload,20.0
1,googl fcc roh socket teckin,socket wall anhui function muti,20.0
1,googl fcc roh socket teckin,factori price socket wholesal competit high qualiti,20.0
1,googl fcc roh socket teckin,socket hot ligl modern wholesal,20.0
1,googl fcc roh socket teckin,socket,20.0
1,googl fcc roh socket teckin,socket intern multi newli,20.0
1,googl fcc roh socket teckin,socket manufactur profession univers,20.0
1,googl fcc roh socket teckin,socket control power remot sale timer top wall wireless,20.0
1,googl fcc roh socket teckin,socket,20.0
1,googl fcc roh socket teckin,socket design variou,20.0
1,googl fcc roh socket teckin,socket platooninsert time,20.0
1,googl fcc roh socket teckin,socket sell durabl new type use well,20.0
1,googl fcc roh socket teckin,socket best china product sell,20.0
1,googl fcc roh socket teckin,socket hot style outlet manufactur moq pc profession tabl,20.0
1,googl fcc roh socket teckin,socket bipasso hot italian multipres shuko shutter style swith,20.0
1,googl fcc roh socket teckin,factori price socket power alexa mini,20.0
3,beauti gua jade kimkoo roller sha,jade roller aventurin guasha beauti fashion tool,50.0
3,beauti gua jade kimkoo roller sha,jade roller beauti best care readi ship skin,50.0
3,beauti gua jade kimkoo roller sha,jade roller beauti care person,50.0
3,beauti gua jade kimkoo roller sha,jade roller beauti skin authent gym neck,50.0
3,beauti gua jade kimkoo roller sha,amethyst jade roller beauti,50.0
2,beauti gua jade kimkoo roller sha,amethyst jade roller sale spiki,33.33333333333333
2,beauti gua jade kimkoo roller sha,jade roller anti high qualiti oem agingnatur indian lapi luzuli,33.33333333333333
2,beauti gua jade kimkoo roller sha,jade roller set stock deliveri fast feng hour,33.33333333333333
2,beauti gua jade kimkoo roller sha,jade roller best seller amazon black stone,33.33333333333333
2,beauti gua jade kimkoo roller sha,jade roller wholesal factori stock,33.33333333333333
2,beauti gua jade kimkoo roller sha,jade roller new sell set style,33.33333333333333
2,beauti gua jade kimkoo roller sha,jade roller best cheap quartz seller wholesal,33.33333333333333
2,beauti gua jade kimkoo roller sha,jade roller,33.33333333333333
2,beauti gua jade kimkoo roller sha,jade roller age anti qualiti eye biolog cheap doubl foot origin premium sell,33.33333333333333
2,beauti gua jade kimkoo roller sha,jade roller new fashion eye xiuyan,33.33333333333333
2,beauti gua jade kimkoo roller sha,jade roller age anti design facia high new qualiti,33.33333333333333
2,beauti gua jade kimkoo roller sha,jade roller aventurin box tool chines custom manufactur,33.33333333333333
2,beauti gua jade kimkoo roller sha,jade roller sale box oem raw,33.33333333333333
2,beauti gua jade kimkoo roller sha,jade roller color shini,33.33333333333333
2,beauti gua jade kimkoo roller sha,jade roller aventurin board box dark dong guasha ling magnet white,33.33333333333333
2,beauti gua jade kimkoo roller sha,jade roller sell light,33.33333333333333
3,angl cde jewelri love mother necklac sister tone wife wing,angel wing gold ocean titan tone wife,30.0
1,angl cde jewelri love mother necklac sister tone wife wing,piec american angel european ladi new pearl popular wing,10.0
0,angl cde jewelri love mother necklac sister tone wife wing,chain plate practic rhodium silver,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,chain silver mama sterl ladi clavicl luxuri match roxi tempera,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,famili big littl pc set si simpl doubl hollow special,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,plate doubl give gold,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,chain stainless steel leather thanksgiv,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,letter best simpl,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,pearl butterfli great holiday kit natur wish,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,american european etern foreign trade,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,letter wholesal splice hot,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,trendi custom big littl pc set shape si,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,ear femal in piec sky starri swan trendi two wind,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,dress grade high hundr parti take type zircon,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,child letter mama collect stainless steel,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,famili big littl splice zrm,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,two american european diamond half style wholesal,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,custom dainti open rainbow,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,silver letter mama sterl,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,babi charm child famili son,0.0
0,angl cde jewelri love mother necklac sister tone wife wing,silver babi simpl gold blank cute hallow,0.0
1,blaster improv lanc matcc snow,mat snow garag vinyl,20.0
1,blaster improv lanc matcc snow,mat snow garag vinyl protect,20.0
1,blaster improv lanc matcc snow,mat custom diamond luxuri snow tpr waterproof,20.0
0,blaster improv lanc matcc snow,mat snowblow,0.0
0,blaster improv lanc matcc snow,mat waterproof rubber trunk carpet design new,0.0
0,blaster improv lanc matcc snow,mat luxuri waterproof rubber antislip fashion style uniqu,0.0
0,blaster improv lanc matcc snow,mat classic sold worldwid,0.0
0,blaster improv lanc matcc snow,mat design wholesal,0.0
0,blaster improv lanc matcc snow,mat wholesal aluminum qualiti top,0.0
0,blaster improv lanc matcc snow,mat rubber compliant factori haiheng one piec reach singl smell wholesal,0.0
0,blaster improv lanc matcc snow,mat rubber,0.0
0,blaster improv lanc matcc snow,mat antistat roll,0.0
0,blaster improv lanc matcc snow,mat protect back carpet design hot materi new odorless sell toxic,0.0
0,blaster improv lanc matcc snow,mat diamond decor inlaid mesh ornament perfum proof resist sun,0.0
0,blaster improv lanc matcc snow,mat trunk black cargo cheap liner,0.0
0,blaster improv lanc matcc snow,mat protect weather,0.0
0,blaster improv lanc matcc snow,mat custom trunk seri,0.0
0,blaster improv lanc matcc snow,mat practic,0.0
0,blaster improv lanc matcc snow,mat waterproof gold nonslip rubber sale supplier trunk,0.0
0,blaster improv lanc matcc snow,mat snowblow,0.0
0,blaster improv lanc matcc snow,mat trunk weather cheap carpet eco environ friendli,0.0
1,busi,amazon book busi day farm travel,100.0
1,busi,busi anim circu draw game jigsaw magnet puzzl,100.0
1,busi,busi learn sensori dress,100.0
1,busi,busi new puzzl fish math preschool,100.0
1,busi,busi learn,100.0
1,busi,book busi christma fabric chart hang wall,100.0
1,busi,busi activ cube latch sensori brain development logic,100.0
1,busi,busi wholesal basic dress bu deer school style win yellow,100.0
1,busi,busi activ handmad latch natur autism montesorri,100.0
1,busi,busi learn basic dress,100.0
1,busi,amazon busi learn seller top wholesal,100.0
1,busi,busi activ alatoy rainbow,100.0
1,busi,busi autism bag desgin foldabl pc sensori,100.0
1,busi,busi cheap wood,100.0
1,busi,busi earli learn music,100.0
1,busi,book busi caterpillar cloth fabric stori touch wrinkl,100.0
1,busi,busi handmad latch natur,100.0
1,busi,busi earli cube hottest new,100.0
1,busi,busi hot learn montesori sale,100.0
1,busi,busi activ busyboard christma earli shoelac teach unlock,100.0
1,busi,amazon book busi travel hot sale handmad craft,100.0
1,inspect ipad microscop otoscop teslong wax,digit industri inspect pcb,16.666666666666664
1,inspect ipad microscop otoscop teslong wax,binocular inspect pcb txb,16.666666666666664
0,inspect ipad microscop otoscop teslong wax,bracket comput digit handheld inskam,0.0
0,inspect ipad microscop otoscop teslong wax,mini adjust focu optic pocktabl,0.0
0,inspect ipad microscop otoscop teslong wax,binocular,0.0
0,inspect ipad microscop otoscop teslong wax,doubl black build electronica motherboard reparacion,0.0
0,inspect ipad microscop otoscop teslong wax,digit io magnifi camera usb,0.0
0,inspect ipad microscop otoscop teslong wax,insul mat desk eco heat kailiwei resist tabl work,0.0
0,inspect ipad microscop otoscop teslong wax,capillari microcircul analysi biolog blood darkfield live sperm,0.0
0,inspect ipad microscop otoscop teslong wax,base black htb insul kalliwei mat rubber,0.0
0,inspect ipad microscop otoscop teslong wax,boom new camera cellphon design doubl laboratori profession stereoscop,0.0
0,inspect ipad microscop otoscop teslong wax,factori capillari microcircul,0.0
0,inspect ipad microscop otoscop teslong wax,base big binocular board mother,0.0
0,inspect ipad microscop otoscop teslong wax,bracket comput digit handheld inskam,0.0
0,inspect ipad microscop otoscop teslong wax,borescop care ear earwax endoscop mini otoscopio remov wholesal,0.0
0,inspect ipad microscop otoscop teslong wax,drop io keysco mac magnifi new ship support window,0.0
0,inspect ipad microscop otoscop teslong wax,amscop arm boom dual focal lockabl simul,0.0
0,inspect ipad microscop otoscop teslong wax,binocular pcb best miner tool watch,0.0
0,inspect ipad microscop otoscop teslong wax,base andonstar factori flat steadi suppli teach xtl,0.0
0,inspect ipad microscop otoscop teslong wax,bracket comput digit handheld,0.0
0,inspect ipad microscop otoscop teslong wax,arm boom dual stereoscop binoculair,0.0
